lat,lon,pin
26.0912,73.8015,345034
13.0933,80.2842,600001
13.0933,80.2842,600001
13.0933,80.2842,600001
13.0897,80.2803,600001
13.0969,80.2881,600001
13.0933,80.2842,600001
13.0933,80.2842,600001
13.0744,80.2714,600002
13.0744,80.2714,600002
13.0744,80.2714,600002
13.0819,80.2781,600003
13.0819,80.2781,600003
13.0819,80.2781,600003
13.0819,80.2781,600003
13.0292,80.2708,600004
13.0292,80.2708,600004
13.0292,80.2708,600004
13.0572,80.2778,600005
13.055,80.2767,600005
13.0594,80.2789,600005
13.0715,80.2741,600006
13.0715,80.2741,600006
13.0715,80.2741,600006
13.0715,80.2741,600006
13.0847,80.2675,600007
13.0717,80.2556,600008
13.0717,80.2556,600008
13.0717,80.2556,600008
13.0715,80.2741,600009
13.08,80.2408,600010
13.08,80.2408,600010
13.08,80.2408,600010
13.1103,80.2425,600011
13.1103,80.2425,600011
13.1103,80.2425,600011
13.0916,80.2662,600012
13.0916,80.2662,600012
13.0916,80.2662,600012
13.1072,80.2953,600013
13.0506,80.2642,600014
13.0506,80.2642,600014
13.0506,80.2642,600014
13.0506,80.2642,600014
13.0916,80.2662,600015
13.0916,80.2662,600015
13.0916,80.2662,600016
13.0916,80.2662,600016
13.0916,80.2662,600016
13.0916,80.2662,600016
13.0916,80.2662,600017
13.0916,80.2662,600017
13.0916,80.2662,600017
13.0916,80.2662,600017
13.0433,80.2528,600018
13.0433,80.2528,600018
13.1582,80.3018,600019
13.1582,80.3018,600019
13.1582,80.3018,600019
13.1582,80.3018,600019
13.1582,80.3018,600019
13.0622,80.2409,600020
13.0622,80.2409,600020
13.0622,80.2409,600020
13.1131,80.2886,600021
13.1131,80.2886,600021
13.0622,80.2409,600022
13.0622,80.2409,600023
13.0481,80.2214,600024
13.0622,80.2409,600025
13.0511,80.2125,600026
13.025,80.2575,600028
13.025,80.2575,600028
13.0739,80.2244,600029
13.0797,80.2244,600030
13.07,80.2408,600031
13.07,80.2408,600031
13.0645,80.2385,600032
13.0645,80.2385,600032
13.0389,80.2258,600033
13.0389,80.2258,600033
13.0606,80.2344,600034
13.0606,80.2344,600034
13.0606,80.2344,600034
13.0269,80.2406,600035
13.0645,80.2385,600036
13.0645,80.2385,600037
13.0645,80.2385,600037
13.0645,80.2385,600038
13.1111,80.2647,600039
13.1111,80.2647,600039
13.3718,79.936,600040
12.9495,80.2592,600041
12.9855,80.2604,600041
12.9675,80.2598,600041
12.9675,80.2598,600041
13.3718,79.936,600042
12.968,80.1502,600043
12.968,80.1502,600043
12.968,80.1502,600043
17.0544,80.5635,600044
12.9477,80.1354,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
15.0011,80.3494,600044
12.9246,80.1271,600045
12.9246,80.1271,600045
12.9246,80.1271,600045
12.9246,80.1271,600045
13.3718,79.936,600046
13.3718,79.936,600047
13.3718,79.936,600047
12.8924,80.0808,600048
12.8904,80.0724,600048
12.8884,80.0641,600048
12.8904,80.0724,600048
13.0538,78.8597,600049
13.1228,80.1703,600049
13.0538,78.8597,600049
12.9847,77.5491,600049
13.0782,80.0186,600050
13.0782,80.0186,600050
13.0782,80.0186,600050
13.073,80.0756,600051
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
13.1961,80.2156,600052
12.8432,79.947,600053
13.0713,80.0407,600053
13.0767,80.0886,600053
12.997,80.0254,600053
12.997,80.0254,600053
12.997,80.0254,600053
13.1147,80.1098,600054
13.1147,80.1098,600054
13.1147,80.1098,600054
13.1147,80.1098,600054
13.1147,80.1098,600054
13.1547,80.0694,600055
13.1547,80.0694,600055
13.1547,80.0694,600055
13.1547,80.0694,600055
13.1547,80.0694,600055
13.1547,80.0694,600055
13.0489,80.1149,600056
13.0489,80.1149,600056
13.0489,80.1149,600056
13.0489,80.1149,600056
13.0489,80.1149,600056
13.073,80.0756,600057
13.073,80.0756,600057
13.073,80.0756,600057
13.073,80.0756,600057
13.073,80.0756,600058
13.073,80.0756,600058
13.073,80.0756,600059
13.073,80.0756,600059
13.073,80.0756,600059
13.073,80.0756,600059
13.073,80.0756,600059
13.073,80.0756,600059
13.1269,80.2467,600060
13.1269,80.2467,600060
13.1269,80.2467,600060
13.1126,80.1554,600061
13.1126,80.1554,600061
13.1126,80.1554,600061
13.158,80.1063,600062
13.158,80.1063,600062
13.158,80.1063,600062
13.158,80.1063,600062
13.158,80.1063,600062
13.158,80.1063,600062
13.1126,80.1554,600063
13.1126,80.1554,600063
13.1126,80.1554,600063
13.1126,80.1554,600064
13.1126,80.1554,600064
13.1126,80.1554,600065
13.1126,80.1554,600066
13.1126,80.1554,600066
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1873,80.2006,600067
13.1126,80.1554,600068
12.978,80.0678,600069
12.978,80.0678,600069
12.978,80.0678,600069
12.978,80.0678,600069
12.978,80.0678,600069
12.9194,80.1697,600070
12.9194,80.1697,600071
12.9194,80.1697,600071
12.9194,80.1697,600072
12.9194,80.1697,600072
12.9194,80.1697,600072
12.9194,80.1697,600072
12.9194,80.1697,600072
12.9194,80.1697,600072
12.9194,80.1697,600073
12.9194,80.1697,600073
12.9194,80.1697,600073
12.9194,80.1697,600074
12.9194,80.1697,600075
12.9194,80.1697,600075
12.9194,80.1697,600076
12.9194,80.1697,600077
12.9194,80.1697,600077
12.9194,80.1697,600077
12.9194,80.1697,600077
12.9194,80.1697,600078
13.1297,80.2897,600081
13.1297,80.2897,600081
13.1297,80.2897,600081
13.1171,80.2572,600082
13.11,80.2333,600082
13.1242,80.2811,600082
13.1171,80.2572,600082
13.0697,80.252,600083
13.0697,80.252,600083
13.0697,80.252,600084
13.0156,80.2467,600085
13.0472,80.2578,600086
13.0697,80.252,600087
13.0697,80.252,600087
12.9918,80.2035,600088
12.9918,80.2035,600088
13.0697,80.252,600089
13.0697,80.252,600089
13.8144,80.2791,600090
13.8144,80.2791,600090
12.9623,80.1986,600091
12.9623,80.1986,600091
13.0463,80.1913,600092
13.0463,80.1913,600092
13.0481,80.2014,600093
13.8144,80.2791,600094
13.8144,80.2791,600095
13.8144,80.2791,600095
13.8144,80.2791,600095
12.9609,80.2409,600096
13.8144,80.2791,600097
13.8144,80.2791,600097
13.8144,80.2791,600098
17.0544,80.5635,600099
17.0544,80.5635,600099
13.0728,80.2042,600100
13.0728,80.2042,600100
13.0728,80.2042,600101
13.0728,80.2042,600102
13.0728,80.2042,600103
13.0728,80.2042,600103
13.0728,80.2042,600103
13.0728,80.2042,600103
13.0728,80.2042,600104
13.0734,80.2069,600106
13.0734,80.2069,600106
13.0722,80.2014,600107
13.0722,80.2014,600107
13.13,80.2311,600110
13.038,80.2301,600113
13.038,80.2301,600113
12.9162,80.2488,600115
13.0356,80.1582,600116
13.0356,80.1582,600116
13.0356,80.1582,600116
13.038,80.2301,600117
13.038,80.2301,600117
13.038,80.2301,600117
13.1256,80.2531,600118
13.1281,80.2557,600118
13.1306,80.2583,600118
12.89,80.2313,600119
12.89,80.2313,600119
16.0118,77.8984,600120
16.0118,77.8984,600120
16.0118,77.8984,600120
16.0118,77.8984,600120
13.5926,79.7714,600122
13.5926,79.7714,600122
13.5926,79.7714,600122
13.5926,79.7714,600123
13.5926,79.7714,600123
13.5926,79.7714,600123
13.0569,80.0275,600124
13.0569,80.0275,600124
13.0569,80.0275,600124
13.0569,80.0275,600124
13.0569,80.0275,600124
13.0569,80.0275,600124
13.0205,80.1653,600125
13.0205,80.1653,600125
12.8525,80.0467,600126
12.8525,80.0467,600126
12.8525,80.0467,600126
12.8532,80.138,600127
12.8708,80.1078,600127
12.8532,80.138,600127
12.8356,80.1682,600127
12.8532,80.138,600127
12.8532,80.138,600127
14.5001,79.9859,600128
14.5001,79.9859,600128
13.5926,79.7714,600129
12.8448,80.2265,600130
12.8448,80.2265,600130
12.5434,79.5126,601101
12.5434,79.5126,601101
12.5434,79.5126,601101
12.5434,79.5126,601101
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
10.4403,78.1,601102
13.2426,79.9436,601103
13.2523,80.0129,601103
13.2384,79.9939,601103
13.2444,79.9835,601103
13.2444,79.9835,601103
13.2444,79.9835,601103
13.2444,79.9835,601103
13.2444,79.9835,601103
13.2444,79.9835,601103
13.4873,80.1482,601201
13.5582,78.9992,601201
13.5258,80.071,601201
13.4947,79.8318,601201
13.4077,80.1088,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.4947,79.8318,601201
13.3713,79.9106,601202
13.3713,79.9106,601202
13.3713,79.9106,601202
13.3713,79.9106,601202
13.3713,79.9106,601202
13.3713,79.9106,601202
13.3713,79.9106,601202
12.3743,79.7276,601203
12.3743,79.7276,601203
12.3743,79.7276,601203
12.9184,79.1325,601203
12.3743,79.7276,601203
10.9253,79.7914,601203
12.3743,79.7276,601203
12.3743,79.7276,601203
13.2792,80.259,601203
12.3743,79.7276,601203
12.3743,79.7276,601203
12.0117,79.5722,601204
11.3167,79.7333,601204
12.0117,79.5722,601204
11.3797,78.7885,601204
12.0117,79.5722,601204
13.3387,80.1949,601204
12.0117,79.5722,601204
12.0117,79.5722,601204
12.0117,79.5722,601204
12.0117,79.5722,601204
13.4167,80.3167,601205
16.6632,80.7344,601205
19.9098,81.1521,601205
13.3638,80.1416,601206
13.3638,80.1416,601206
13.3638,80.1416,601206
13.3638,80.1416,601206
13.3638,80.1416,601206
13.3638,80.1416,601206
12.9171,80.0417,601301
12.9248,80.0083,601301
12.921,80.025,601301
12.921,80.025,601301
13.1438,79.9089,602001
13.1438,79.9089,602001
13.1438,79.9089,602001
13.0606,80.2344,602002
13.0606,80.2344,602002
13.0606,80.2344,602002
13.0606,80.2344,602002
13.0606,80.2344,602002
13.0606,80.2344,602002
13.0606,80.2344,602002
13.1022,80.0717,602003
13.1574,79.919,602021
13.1574,79.919,602021
13.1574,79.919,602021
13.1574,79.919,602021
13.1574,79.919,602021
13.1574,79.919,602021
13.1574,79.919,602021
14.5059,81.2601,602023
18.6609,84.3631,602023
13.2479,79.9179,602023
11.6088,79.4994,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
14.5059,81.2601,602023
13.17,80.0101,602024
13.17,80.0101,602024
13.1531,80.0247,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.1869,79.9955,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.17,80.0101,602024
13.1144,79.9372,602025
13.0949,79.9517,602025
13.0754,79.9661,602025
13.0949,79.9517,602025
13.0949,79.9517,602025
13.0949,79.9517,602025
13.0949,79.9517,602025
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.8356,80.1682,602026
12.9159,79.9709,602105
12.9297,79.9317,602105
12.9676,79.942,602105
12.9799,79.9811,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.9483,79.9564,602105
12.0583,79.2012,602106
11.2811,78.2342,602106
12.8356,80.1682,602106
11.8675,75.3576,602108
11.8675,75.3576,602108
11.8675,75.3576,602108
11.8675,75.3576,602108
11.8675,75.3576,602108
12.9948,79.991,602117
12.6927,79.9773,603001
12.6927,79.9773,603001
12.6927,79.9773,603001
12.6927,79.9773,603001
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
12.8941,79.9344,603002
13.2167,80.0333,603003
13.0554,79.9839,603003
12.8941,79.9344,603003
13.0554,79.9839,603003
13.0554,79.9839,603003
12.9627,79.6691,603101
12.9627,79.6691,603101
12.9627,79.6691,603101
12.9627,79.6691,603101
12.9627,79.6691,603101
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.5582,80.1751,603102
12.7808,80.2079,603103
12.7873,80.2216,603103
12.7743,80.1942,603103
12.7808,80.2079,603103
13.4847,78.7719,603104
14.3503,77.3497,603104
13.4847,78.7719,603104
12.6191,80.1942,603104
13.4847,78.7719,603104
13.4847,78.7719,603104
13.4847,78.7719,603104
13.4847,78.7719,603104
13.4847,78.7719,603104
12.612,79.6871,603105
12.612,79.6871,603105
12.612,79.6871,603105
12.612,79.6871,603105
12.612,79.6871,603105
12.612,79.6871,603106
12.612,79.6871,603106
12.612,79.6871,603106
12.612,79.6871,603106
12.612,79.6871,603106
12.612,79.6871,603106
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
9.3729,78.643,603107
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.7033,80.0923,603108
12.6052,80.0564,603109
12.8681,80.0063,603109
12.8432,79.947,603109
13.156,80.0155,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
12.8681,80.0063,603109
16.3156,79.5465,603110
12.7252,80.1891,603110
19.9059,78.9039,603110
16.3156,79.5465,603110
13.4121,79.0198,603111
14.24,77.4396,603111
12.7535,79.6763,603111
13.2426,79.9436,603111
13.4121,79.0198,603111
13.4121,79.0198,603111
13.4121,79.0198,603111
14.5735,79.2305,603112
14.5735,79.2305,603112
14.5735,79.2305,603112
13.225,79.5444,603127
13.1009,79.1842,603201
13.1009,79.1842,603201
13.1009,79.1842,603201
13.1009,79.1842,603201
13.1009,79.1842,603201
12.8525,80.0467,603202
12.8525,80.0467,603202
12.8525,80.0467,603202
12.8525,80.0467,603202
12.8525,80.0467,603202
12.9962,80.0751,603203
12.9962,80.0751,603203
12.9962,80.0751,603203
12.7595,80.0075,603204
13.1214,80.1561,603204
12.1515,78.782,603204
10.5736,76.1823,603204
12.1515,78.782,603204
12.1515,78.782,603204
12.1515,78.782,603204
12.1515,78.782,603204
12.1515,78.782,603204
12.1515,78.782,603204
12.5674,79.2753,603209
12.5674,79.2753,603209
12.5674,79.2753,603210
12.5674,79.2753,603211
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
11.1091,79.6483,603301
12.928,80.1013,603302
12.9506,80.0033,603302
12.928,80.1013,603302
12.9055,80.1993,603302
12.928,80.1013,603302
12.928,80.1013,603302
12.928,80.1013,603302
12.928,80.1013,603302
12.928,80.1013,603302
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.5336,79.9035,603303
12.8766,79.7499,603304
12.8766,79.7499,603304
12.8766,79.7499,603304
12.8766,79.7499,603304
12.8766,79.7499,603304
12.8766,79.7499,603304
12.4446,80.1067,603305
12.2917,79.8487,603305
11.9761,79.3091,603305
12.2917,79.8487,603305
12.4543,80.1302,603305
12.2917,79.8487,603305
12.2917,79.8487,603305
12.2917,79.8487,603305
12.9055,80.1993,603306
11.9473,78.9581,603306
12.5117,79.8849,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.4548,79.6807,603306
12.5707,79.491,603307
12.5707,79.491,603307
12.5707,79.491,603307
12.5707,79.491,603307
12.5707,79.491,603307
13.402,77.6454,603308
14.2111,75.3428,603308
12.5928,79.948,603308
13.402,77.6454,603308
13.402,77.6454,603308
13.402,77.6454,603308
13.402,77.6454,603308
13.402,77.6454,603308
12.5707,79.491,603309
12.5707,79.491,603309
12.5707,79.491,603309
12.5707,79.491,603309
12.8979,80.0446,603310
14.2111,75.3428,603310
13.5545,77.6937,603310
13.5545,77.6937,603310
13.5545,77.6937,603310
13.5545,77.6937,603310
13.5545,77.6937,603310
13.5545,77.6937,603310
12.5067,78.3431,603311
12.5067,78.3431,603311
12.5067,78.3431,603311
12.9627,79.6691,603312
11.4588,78.9924,603312
11.4588,78.9924,603312
11.4588,78.9924,603312
11.4588,78.9924,603312
11.4588,78.9924,603312
9.9549,78.3157,603312
11.4588,78.9924,603312
11.4588,78.9924,603312
12.5067,78.3431,603313
12.5067,78.3431,603313
12.5067,78.3431,603313
12.5067,78.3431,603313
12.5067,78.3431,603313
12.5067,78.3431,603313
12.5067,78.3431,603314
12.5067,78.3431,603314
12.5067,78.3431,603314
12.5067,78.3431,603314
12.5067,78.3431,603314
12.5067,78.3431,603319
12.5067,78.3431,603319
12.5067,78.3431,603319
12.5871,79.5179,603401
12.9184,79.1325,603401
12.2557,79.9032,603401
12.5871,79.5179,603401
12.5871,79.5179,603401
12.5871,79.5179,603401
12.9799,79.9811,603402
12.9799,79.9811,603402
12.9799,79.9811,603402
12.9799,79.9811,603402
12.9799,79.9811,603402
12.9799,79.9811,603402
13.857,80.3959,603403
13.857,80.3959,603403
13.857,80.3959,603403
13.857,80.3959,603403
13.857,80.3959,603403
18.5165,83.2051,603405
18.5165,83.2051,603405
18.5165,83.2051,603405
18.5165,83.2051,603405
18.5165,83.2051,603405
18.5165,83.2051,603405
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.6143,79.7575,603406
12.234,79.6555,604001
12.234,79.6555,604001
12.234,79.6555,604001
12.234,79.6555,604001
12.234,79.6555,604001
12.234,79.6555,604001
11.0293,78.6694,604101
11.0293,78.6694,604101
11.0293,78.6694,604101
11.0293,78.6694,604101
11.0293,78.6694,604101
11.0293,78.6694,604101
11.0293,78.6694,604102
11.0293,78.6694,604102
11.0293,78.6694,604102
11.0293,78.6694,604102
11.0293,78.6694,604102
11.0293,78.6694,604102
11.0293,78.6694,604102
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604151
13.1531,80.0247,604152
13.1531,80.0247,604152
13.1531,80.0247,604152
13.1531,80.0247,604152
13.1531,80.0247,604152
13.1531,80.0247,604153
13.1531,80.0247,604153
13.1531,80.0247,604153
13.1531,80.0247,604153
13.1531,80.0247,604153
13.1531,80.0247,604154
13.1531,80.0247,604154
13.1531,80.0247,604154
13.1531,80.0247,604154
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.3382,79.243,604201
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.2559,79.4172,604202
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604203
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.0909,78.6601,604204
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
12.7743,80.1942,604205
10.8753,78.5071,604206
8.9969,77.8622,604206
12.7537,79.152,604206
10.8753,78.5071,604206
10.8753,78.5071,604206
10.8753,78.5071,604206
10.8753,78.5071,604206
10.8753,78.5071,604206
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
12.0909,78.6601,604207
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
13.4261,76.0917,604208
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.0909,78.6601,604210
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604301
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.4939,79.9166,604302
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.1921,79.9419,604303
12.9055,80.1993,604304
12.9055,80.1993,604304
12.9055,80.1993,604304
12.9055,80.1993,604304
12.9055,80.1993,604304
12.9055,80.1993,604304
12.9055,80.1993,604304
12.3122,79.7165,604305
12.4939,79.9166,604306
12.4939,79.9166,604306
12.4939,79.9166,604306
12.4939,79.9166,604306
12.4939,79.9166,604306
12.4939,79.9166,604306
12.7328,79.9478,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.3268,79.7777,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
12.5298,79.8627,604307
11.9633,77.9378,604401
11.9633,77.9378,604401
11.9633,77.9378,604401
11.9633,77.9378,604401
11.9633,77.9378,604401
11.9633,77.9378,604401
11.9633,77.9378,604401
12.743,79.3218,604402
12.743,79.3218,604402
12.743,79.3218,604402
12.743,79.3218,604402
12.743,79.3218,604402
12.743,79.3218,604402
12.743,79.3218,604402
9.05,76.6333,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
12.9506,80.0033,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
11.0003,78.3183,604403
10.5955,78.0804,604404
10.5955,78.0804,604404
10.5955,78.0804,604404
10.5955,78.0804,604404
10.5955,78.0804,604404
13.171,80.0115,604405
13.171,80.0115,604405
13.171,80.0115,604405
13.171,80.0115,604405
13.171,80.0115,604405
13.171,80.0115,604405
13.171,80.0115,604405
11.662,79.4264,604406
12.4008,79.5531,604406
11.662,79.4264,604406
10.9232,79.2997,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
11.662,79.4264,604406
19.3751,80.5269,604407
12.6605,79.5431,604407
14.3639,79.7745,604407
12.7597,79.485,604407
14.3639,79.7745,604407
12.6605,79.5431,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
14.3639,79.7745,604407
13.2974,79.9628,604408
11.3167,79.7333,604408
16.0711,80.5494,604408
12.5043,79.6056,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
13.2974,79.9628,604408
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604409
12.743,79.3218,604410
12.743,79.3218,604410
12.743,79.3218,604410
12.743,79.3218,604410
12.743,79.3218,604410
12.743,79.3218,604410
12.743,79.3218,604410
12.8766,79.7499,604501
12.6569,79.6157,604501
12.4373,79.4814,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
12.6569,79.6157,604501
13.1846,78.8903,604502
13.1846,78.8903,604502
13.1846,78.8903,604502
13.1846,78.8903,604502
13.1846,78.8903,604502
13.1846,78.8903,604502
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
13.1846,78.8903,604503
14.24,77.4396,604504
14.24,77.4396,604504
14.24,77.4396,604504
14.24,77.4396,604504
14.24,77.4396,604504
13.1846,78.8903,604505
13.1846,78.8903,604505
13.1846,78.8903,604505
13.1846,78.8903,604505
13.1846,78.8903,604505
13.1846,78.8903,604505
13.1846,78.8903,604505
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5609,79.2603,604601
12.5159,80.061,605007
12.5159,80.061,605007
12.5159,80.061,605014
12.5159,80.061,605014
12.0055,79.8089,605101
12.0055,79.8089,605101
11.2588,78.9085,605102
11.2588,78.9085,605102
11.2588,78.9085,605102
11.2588,78.9085,605102
11.2588,78.9085,605103
11.2588,78.9085,605103
11.2588,78.9085,605103
